6,tournament,3,3,3,single_point,3,random,25.0,0.1,saturate_15
6,tournament,3,3,3,single_point,3,random,25.0,0.1,saturate_15
6,tournament,3,3,3,single_point,3,random,50.0,0.1,saturate_15
6,tournament,3,3,3,single_point,3,random,50.0,0.1,saturate_15
6,tournament,3,3,3,single_point,3,random,50.0,0.1,saturate_15
